MDSS01.LC03OPC.CG01TI17,CG01 Gearbox Bearing #17A Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG01TI18,CG01 Gearbox Bearing #17F Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI02,CG02 Gearbox Bearing #1 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI03,CG02 Gearbox Bearing #2 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI04,CG02 Gearbox Bearing #3 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI05,CG02 Gearbox Bearing #4 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI06,CG02 Gearbox Bearing #5 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI07,CG02 Gearbox Bearing #6 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI08,CG02 Gearbox Bearing #7 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI09,CG02 Gearbox Bearing #8 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI10,CG02 Gearbox Bearing #9 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI11,CG02 Gearbox Bearing #10 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI12,CG02 Gearbox Bearing #11 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI13,CG02 Gearbox Bearing #12 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI14,CG02 Gearbox Bearing #13 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI15,CG02 Gearbox Bearing #14 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI16,CG02 Gearbox Bearing #15 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI17,CG02 Gearbox Bearing #17A Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI18,CG02 Gearbox Bearing #17F Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI02,CG02 Gearbox Bearing #1 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI03,CG02 Gearbox Bearing #2 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI04,CG02 Gearbox Bearing #3 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI05,CG02 Gearbox Bearing #4 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI06,CG02 Gearbox Bearing #5 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI07,CG02 Gearbox Bearing #6 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI08,CG02 Gearbox Bearing #7 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI09,CG02 Gearbox Bearing #8 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI10,CG02 Gearbox Bearing #9 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI11,CG02 Gearbox Bearing #10 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI12,CG02 Gearbox Bearing #11 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI13,CG02 Gearbox Bearing #12 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI14,CG02 Gearbox Bearing #13 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI15,CG02 Gearbox Bearing #14 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI16,CG02 Gearbox Bearing #15 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI17,CG02 Gearbox Bearing #17A Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI18,CG02 Gearbox Bearing #17F Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI01,SG01 Gearbox Bearing #30F Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI02,SG01 Gearbox Bearing #30A Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI03,SG01 Gearbox Bearing #31 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI04,SG01 Gearbox Bearing #32 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI05,SG01 Gearbox Bearing #33 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI06,SG01 Gearbox Bearing #34 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI07,SG01 Gearbox Bearing #35 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI08,SG01 Gearbox Bearing #36 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI09,SG01 Gearbox Bearing #37 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI10,SG01 Gearbox Bearing #38 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI11,SG01 Gearbox Bearing #39 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI12,SG01 Gearbox Bearing #40 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI13,SG01 Gearbox Bearing #42 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI01,SG01 Gearbox Bearing #30F Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI02,SG01 Gearbox Bearing #30A Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI03,SG01 Gearbox Bearing #31 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI04,SG01 Gearbox Bearing #32 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI05,SG01 Gearbox Bearing #33 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI06,SG01 Gearbox Bearing #34 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI07,SG01 Gearbox Bearing #35 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI08,SG01 Gearbox Bearing #36 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI09,SG01 Gearbox Bearing #37 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI10,SG01 Gearbox Bearing #38 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI11,SG01 Gearbox Bearing #39 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI12,SG01 Gearbox Bearing #40 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI13,SG01 Gearbox Bearing #42 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI01,SG02 Gearbox Bearing #30F Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI02,SG02 Gearbox Bearing #30A Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI03,SG02 Gearbox Bearing #31 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI04,SG02 Gearbox Bearing #32 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI05,SG02 Gearbox Bearing #33 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI06,SG02 Gearbox Bearing #34 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI07,SG02 Gearbox Bearing #35 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI08,SG02 Gearbox Bearing #36 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI09,SG02 Gearbox Bearing #37 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI10,SG02 Gearbox Bearing #38 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI11,SG02 Gearbox Bearing #39 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI12,SG02 Gearbox Bearing #40 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI13,SG02 Gearbox Bearing #42 Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI01,SG02 Gearbox Bearing #30F Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI02,SG02 Gearbox Bearing #30A Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI03,SG02 Gearbox Bearing #31 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI04,SG02 Gearbox Bearing #32 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI05,SG02 Gearbox Bearing #33 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI06,SG02 Gearbox Bearing #34 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI07,SG02 Gearbox Bearing #35 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI08,SG02 Gearbox Bearing #36 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI09,SG02 Gearbox Bearing #37 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI10,SG02 Gearbox Bearing #38 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI11,SG02 Gearbox Bearing #39 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI12,SG02 Gearbox Bearing #40 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI13,SG02 Gearbox Bearing #42 Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG01TI19,CG01 LO Inlet Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG01PI01,CG01 LO Inlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG01PI03,CG01 CCU Inlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG01TI19,CG01 LO Inlet Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG01PI01,CG01 LO Inlet Max Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG01PI03,CG01 CCU Inlet Max Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02TI19,CG02 LO Inlet Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02PI02,CG02 LO Inlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02PI03,CG02 CCU Inlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.CG02TI19,CG02 LO Inlet Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02PI02,CG02 LO Inlet Max Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.CG02PI03,CG02 CCU Inlet Max Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01TI14,SG01 LO Inlet Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01PI03,SG01 LO Inlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01PI01,SG01 CCU Inlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG01TI14,SG01 LO Inlet Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01PI03,SG01 LO Inlet Max Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG01PI01,SG01 CCU Inlet Max Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02TI14,SG02 LO Inlet Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02PI03,SG02 LO Inlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02PI01,SG02 CCU Inlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|300|785,,EHA
MDSS01.LC03OPC.SG02TI14,SG02 LO Inlet Max Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02PI03,SG02 LO Inlet Max Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.SG02PI01,SG02 CCU Inlet Max Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.CG01SI07|1400|99999,,EHA
MDSS01.LC03OPC.WJSSPI01,WJSS Shaft Seal Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.SG01SI01|100|530,,EHA
MDSS01.LC03OPC.WJSSTI01,WJSS LO Inlet Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.SG01SI01|100|530,,EHA
MDSS01.LC03OPC.WJPSPI01,WJPS Shaft Seal Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.SG02SI01|100|530,,EHA
MDSS01.LC03OPC.WJPSTI01,WJPS LO Inlet Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.SG02SI01|100|530,,EHA
MDSS01.LC03OPC.WJSBPI02,WJSB Shaft Seal Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.SG01SI02|100|530,,EHA
MDSS01.LC03OPC.WJSBTI02,WJSB LO Inlet Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.SG01SI02|100|530,,EHA
MDSS01.LC03OPC.WJPBPI02,WJPB Shaft Seal Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.SG02SI02|100|530,,EHA
MDSS01.LC03OPC.WJPBTI02,WJPB LO Inlet Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.SG02SI02|100|530,,EHA
MDSS01.LC03OPC.MP01PI01,MP01 First Stage Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP01PI03|450|9999,,EHA
MDSS01.LC03OPC.MP01PI02,MP01 Second Stage Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP01PI03|450|9999,,EHA
MDSS01.LC03OPC.MP01PI03,MP01 Third Stage Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP01PI03|450|9999,,EHA
MDSS01.LC03OPC.MP01TI01,MP01 First Stage Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP01PI03|450|9999,,EHA
MDSS01.LC03OPC.MP01TI02,MP01 Second Stage Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP01PI03|450|9999,,EHA
MDSS01.LC03OPC.MP01TI03,MP01 Third Stage Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP01PI03|450|9999,,EHA
MDSS01.LC03OPC.MP02PI01,MP02 First Stage Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP02PI03|450|9999,,EHA
MDSS01.LC03OPC.MP02PI02,MP02 Second Stage Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP02PI03|450|9999,,EHA
MDSS01.LC03OPC.MP02PI03,MP02 Third Stage Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP02PI03|450|9999,,EHA
MDSS01.LC03OPC.MP02TI01,MP02 First Stage Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP02PI03|450|9999,,EHA
MDSS01.LC03OPC.MP02TI02,MP02 Second Stage Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP02PI03|450|9999,,EHA
MDSS01.LC03OPC.MP02TI03,MP02 Third Stage Temp,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03OPC.MP02PI03|450|9999,,EHA
MDSS01.LC03OPC.AC01PI01,AC01 CW Pump Outlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV01|1|1,,EHA
MDSS01.LC03OPC.AC01TI01,AC01 CW Pump Outlet Temperature,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV01|1|1,,EHA
MDSS01.LC03OPC.AC01PI05,AC01 Condenser A SW Outlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV02|1|1,,EHA
MDSS01.LC03CALC.AC01CA02,AC01 Condenser A Differential Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV02|1|1,,EHA
MDSS01.LC03OPC.AC01TI03,AC01 Condenser A Outlet Temperature,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV02|1|1,,EHA
MDSS01.LC03CALC.AC01CA04,AC01 Condenser A Differential Temperature,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV02|1|1,,EHA
MDSS01.LC03MDC.SA1AC1AF,AC01 Condenser A SW Outlet Flow,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV02|1|1,,EHA
MDSS01.LC03OPC.AC01PI07,AC01 Condenser B SW Outlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV03|1|1,,EHA
MDSS01.LC03CALC.AC01CA03,AC01 Condenser B Differential Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV03|1|1,,EHA
MDSS01.LC03OPC.AC01TI04,AC01 Condenser B Outlet Temperature,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV03|1|1,,EHA
MDSS01.LC03CALC.AC01CA05,AC01 Condenser B Differential Temperature,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV03|1|1,,EHA
MDSS01.LC03MDC.SA1AC1BF,AC01 Condenser B SW Outlet Flow,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV03|1|1,,EHA
MDSS01.LC03OPC.AC01PI06,AC01 AC Plant SW Inlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV01|1|1,,EHA
MDSS01.LC03OPC.MSWTI01,AC01 AC Plant SW Inlet Temperature,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC01EV01|1|1,,EHA
MDSS01.LC03OPC.AC02PI01,AC02 CW Pump Outlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC02EV01|1|1,,EHA
MDSS01.LC03OPC.AC02TI01,AC02 CW Pump Outlet Temperature,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC02EV01|1|1,,EHA
MDSS01.LC03OPC.AC02PI05,AC02 Condenser A SW Outlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC02EV02|1|1,,EHA
MDSS01.LC03CALC.AC02CA02,AC02 Condenser A Differential Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC02EV02|1|1,,EHA
MDSS01.LC03OPC.AC02TI03,AC02 Condenser A Outlet Temperature,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC02EV02|1|1,,EHA
MDSS01.LC03CALC.AC02CA04,AC02 Condenser A Differential Temperature,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC02EV02|1|1,,EHA
MDSS01.LC03MDC.SA1AC2AF,AC02 Condenser A SW Outlet Flow,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC02EV02|1|1,,EHA
MDSS01.LC03OPC.AC02PI07,AC02 Condenser B SW Outlet Pressure,1/1/2001 1:01,1/1/2001 1:01,MDSS01.LC03CALC.AC02EV03|1|1,,EHA
